transaction_id,customer_id,timestamp,channel,campaign_id,product_category,region,returning_customer,prior_orders,product_views,cart_added,dwell_time_seconds,price_comparison_tabs,original_value,discount_percent,discount_amount,treated,conversion,final_value,cost,profit
DEMO_001345,CUST_0155,2025-02-26 00:00:00,PPC,FLASH20,Home,East,1,3,4,0,91,1,144.85,0.0,0.0,0,0,0.0,94.68,0.0
DEMO_001346,CUST_0830,2025-02-26 01:00:00,Direct,LOYALTY,Electronics,South,1,3,5,1,209,0,101.48,0.1,10.15,1,1,91.33,50.81,40.52
DEMO_001347,CUST_0712,2025-02-26 02:00:00,Email,SUMMER15,Home,South,1,5,1,0,283,2,105.91,0.15,15.89,1,0,0.0,48.54,0.0
DEMO_001348,CUST_0583,2025-02-26 03:00:00,PPC,SUMMER15,Fashion,East,1,3,5,0,202,0,114.83,0.1,11.48,1,1,103.35,71.37,31.98
DEMO_001349,CUST_0612,2025-02-26 04:00:00,Direct,SUMMER15,Electronics,East,1,3,10,0,134,1,85.19,0.0,0.0,0,0,0.0,51.39,0.0
DEMO_001350,CUST_0495,2025-02-26 05:00:00,Direct,FLASH20,Fashion,South,1,2,8,1,153,0,86.93,0.0,0.0,0,0,0.0,47.34,0.0
DEMO_001351,CUST_0050,2025-02-26 06:00:00,PPC,SUMMER15,Home,North,0,1,4,1,417,2,86.94,0.0,0.0,0,0,0.0,51.5,0.0
DEMO_001352,CUST_0326,2025-02-26 07:00:00,Social,SUMMER15,Sports,North,0,1,4,0,72,4,106.02,0.0,0.0,0,0,0.0,66.51,0.0
DEMO_001353,CUST_0413,2025-02-26 08:00:00,PPC,FLASH20,Fashion,South,0,0,6,0,395,1,87.3,0.0,0.0,0,1,87.3,42.7,44.6
DEMO_001354,CUST_0762,2025-02-26 09:00:00,Social,WELCOME10,Beauty,South,1,3,5,1,249,0,137.37,0.0,0.0,0,1,137.37,71.44,65.93
DEMO_001355,CUST_0182,2025-02-26 10:00:00,Email,FLASH20,Sports,East,1,2,9,0,168,0,50.58,0.0,0.0,0,1,50.58,28.41,22.17
DEMO_001356,CUST_0413,2025-02-26 11:00:00,Email,WELCOME10,Fashion,West,0,2,5,0,319,1,57.13,0.0,0.0,0,0,0.0,34.03,0.0
DEMO_001357,CUST_0286,2025-02-26 12:00:00,Organic,WELCOME10,Electronics,North,1,2,5,1,378,0,262.4,0.0,0.0,0,1,262.4,155.12,107.28
DEMO_001358,CUST_0111,2025-02-26 13:00:00,Email,SUMMER15,Home,South,1,2,9,0,190,0,92.26,0.2,18.45,1,0,0.0,51.99,0.0
DEMO_001359,CUST_0085,2025-02-26 14:00:00,Social,SUMMER15,Electronics,North,0,2,9,0,233,2,71.05,0.15,10.66,1,0,0.0,42.78,0.0
DEMO_001360,CUST_0304,2025-02-26 15:00:00,PPC,WELCOME10,Electronics,West,0,0,1,1,133,4,110.89,0.15,16.63,1,0,0.0,50.44,0.0
DEMO_001361,CUST_0068,2025-02-26 16:00:00,Direct,RETARGET,Sports,East,0,1,3,1,209,2,158.41,0.2,31.68,1,0,0.0,83.07,0.0
DEMO_001362,CUST_0055,2025-02-26 17:00:00,Social,SUMMER15,Sports,North,0,1,5,0,118,0,149.67,0.15,22.45,1,1,127.22,87.06,40.16
DEMO_001363,CUST_0292,2025-02-26 18:00:00,Organic,RETARGET,Fashion,South,1,2,7,0,370,3,80.1,0.25,20.02,1,1,60.08,41.69,18.39
DEMO_001364,CUST_0168,2025-02-26 19:00:00,Social,RETARGET,Electronics,East,1,2,4,0,350,1,89.06,0.0,0.0,0,1,89.06,59.36,29.7
DEMO_001365,CUST_0462,2025-02-26 20:00:00,PPC,RETARGET,Sports,West,0,0,2,1,135,1,96.53,0.1,9.65,1,0,0.0,64.83,0.0
DEMO_001366,CUST_0014,2025-02-26 21:00:00,Organic,RETARGET,Beauty,East,0,0,3,1,131,0,129.04,0.15,19.36,1,1,109.68,69.09,40.59
DEMO_001367,CUST_0251,2025-02-26 22:00:00,Email,WELCOME10,Home,South,0,0,4,0,164,3,114.49,0.0,0.0,0,0,0.0,57.62,0.0
DEMO_001368,CUST_0377,2025-02-26 23:00:00,Direct,SUMMER15,Fashion,East,0,0,3,0,403,3,74.24,0.1,7.42,1,1,66.82,37.24,29.58
DEMO_001369,CUST_0802,2025-02-27 00:00:00,Social,LOYALTY,Sports,East,0,0,3,0,139,1,89.19,0.0,0.0,0,0,0.0,49.24,0.0
DEMO_001370,CUST_0528,2025-02-27 01:00:00,Direct,FLASH20,Fashion,East,1,2,4,0,558,2,99.55,0.0,0.0,0,0,0.0,66.72,0.0
DEMO_001371,CUST_0733,2025-02-27 02:00:00,Direct,WELCOME10,Sports,North,1,7,5,0,73,0,218.53,0.0,0.0,0,0,0.0,110.22,0.0
DEMO_001372,CUST_0285,2025-02-27 03:00:00,Direct,FLASH20,Beauty,East,1,3,9,0,115,0,103.56,0.0,0.0,0,1,103.56,54.49,49.07
DEMO_001373,CUST_0374,2025-02-27 04:00:00,Email,RETARGET,Home,North,0,2,9,0,83,2,497.16,0.1,49.72,1,0,0.0,287.66,0.0
DEMO_001374,CUST_0350,2025-02-27 05:00:00,Direct,RETARGET,Beauty,West,1,5,9,0,192,1,99.37,0.1,9.94,1,1,89.43,57.74,31.69
DEMO_001375,CUST_0739,2025-02-27 06:00:00,Organic,SUMMER15,Home,West,0,1,4,0,137,2,52.59,0.0,0.0,0,0,0.0,31.68,0.0
DEMO_001376,CUST_0799,2025-02-27 07:00:00,PPC,SUMMER15,Beauty,East,0,0,8,0,383,3,131.37,0.1,13.14,1,1,118.23,81.11,37.12
DEMO_001377,CUST_0801,2025-02-27 08:00:00,Organic,SUMMER15,Sports,East,1,3,8,0,129,2,179.69,0.0,0.0,0,0,0.0,113.56,0.0
DEMO_001378,CUST_0626,2025-02-27 09:00:00,PPC,SUMMER15,Home,North,1,3,13,1,339,0,138.91,0.2,27.78,1,1,111.13,78.2,32.93
DEMO_001379,CUST_0419,2025-02-27 10:00:00,PPC,SUMMER15,Beauty,West,0,1,7,1,137,0,122.55,0.0,0.0,0,1,122.55,57.15,65.4
DEMO_001380,CUST_0450,2025-02-27 11:00:00,PPC,SUMMER15,Sports,South,0,1,1,0,153,2,94.55,0.25,23.64,1,0,0.0,57.25,0.0
DEMO_001381,CUST_0816,2025-02-27 12:00:00,Email,FLASH20,Electronics,South,1,5,13,1,96,0,98.66,0.0,0.0,0,1,98.66,57.84,40.82
DEMO_001382,CUST_0237,2025-02-27 13:00:00,Organic,WELCOME10,Fashion,East,1,4,5,0,407,1,39.36,0.0,0.0,0,1,39.36,19.65,19.71
DEMO_001383,CUST_0288,2025-02-27 14:00:00,Direct,SUMMER15,Beauty,West,1,0,8,0,163,0,165.1,0.0,0.0,0,0,0.0,106.72,0.0
DEMO_001384,CUST_0747,2025-02-27 15:00:00,Organic,SUMMER15,Beauty,South,0,0,8,0,288,1,94.57,0.0,0.0,0,0,0.0,58.69,0.0
DEMO_001385,CUST_0321,2025-02-27 16:00:00,Organic,WELCOME10,Electronics,East,0,1,1,0,60,0,187.89,0.0,0.0,0,0,0.0,102.78,0.0
DEMO_001386,CUST_0195,2025-02-27 17:00:00,PPC,RETARGET,Fashion,East,0,1,4,1,119,1,88.26,0.05,4.41,1,0,0.0,59.38,0.0
DEMO_001387,CUST_0466,2025-02-27 18:00:00,Organic,LOYALTY,Fashion,South,0,0,3,1,138,0,109.5,0.0,0.0,0,1,109.5,66.32,43.18
DEMO_001388,CUST_0271,2025-02-27 19:00:00,Email,RETARGET,Sports,East,1,2,8,0,122,0,196.79,0.0,0.0,0,0,0.0,130.65,0.0
DEMO_001389,CUST_0742,2025-02-27 20:00:00,Social,FLASH20,Beauty,West,1,1,5,0,325,0,204.62,0.0,0.0,0,0,0.0,126.37,0.0
DEMO_001390,CUST_0757,2025-02-27 21:00:00,Email,WELCOME10,Home,South,0,0,3,0,133,2,163.78,0.0,0.0,0,1,163.78,100.47,63.31
DEMO_001391,CUST_0254,2025-02-27 22:00:00,Social,RETARGET,Beauty,West,1,1,1,0,241,1,48.33,0.0,0.0,0,0,0.0,24.17,0.0
DEMO_001392,CUST_0441,2025-02-27 23:00:00,Social,FLASH20,Electronics,West,1,5,9,0,462,1,63.14,0.2,12.63,1,0,0.0,34.5,0.0
DEMO_001393,CUST_0819,2025-02-28 00:00:00,Organic,LOYALTY,Beauty,West,1,2,3,0,149,0,153.78,0.0,0.0,0,0,0.0,91.69,0.0
DEMO_001394,CUST_0618,2025-02-28 01:00:00,Direct,SUMMER15,Beauty,East,0,0,3,0,65,1,81.92,0.0,0.0,0,1,81.92,52.47,29.45
DEMO_001395,CUST_0179,2025-02-28 02:00:00,PPC,FLASH20,Fashion,West,0,2,5,0,89,0,115.95,0.15,17.39,1,0,0.0,76.48,0.0
DEMO_001396,CUST_0492,2025-02-28 03:00:00,Direct,FLASH20,Sports,East,0,0,6,0,255,2,123.14,0.1,12.31,1,0,0.0,57.73,0.0
DEMO_001397,CUST_0516,2025-02-28 04:00:00,Social,SUMMER15,Home,West,0,1,6,1,169,2,125.87,0.15,18.88,1,0,0.0,77.34,0.0
DEMO_001398,CUST_0544,2025-02-28 05:00:00,Social,FLASH20,Sports,East,0,0,3,0,59,0,69.75,0.0,0.0,0,0,0.0,35.66,0.0
DEMO_001399,CUST_0020,2025-02-28 06:00:00,Social,LOYALTY,Fashion,West,0,0,4,0,686,1,177.73,0.1,17.77,1,0,0.0,109.0,0.0
DEMO_001400,CUST_0249,2025-02-28 07:00:00,Direct,WELCOME10,Beauty,West,0,1,1,0,340,1,88.59,0.15,13.29,1,0,0.0,46.33,0.0
DEMO_001401,CUST_0711,2025-02-28 08:00:00,Direct,WELCOME10,Electronics,West,0,0,1,1,151,0,146.27,0.0,0.0,0,0,0.0,85.03,0.0
DEMO_001402,CUST_0201,2025-02-28 09:00:00,PPC,RETARGET,Sports,East,1,9,13,1,585,3,102.18,0.15,15.33,1,1,86.85,58.36,28.49
DEMO_001403,CUST_0249,2025-02-28 10:00:00,Social,FLASH20,Beauty,East,1,2,8,1,659,2,266.24,0.15,39.94,1,0,0.0,173.21,0.0
DEMO_001404,CUST_0268,2025-02-28 11:00:00,Social,RETARGET,Beauty,West,0,0,2,0,477,3,215.26,0.15,32.29,1,0,0.0,129.24,0.0
DEMO_001405,CUST_0147,2025-02-28 12:00:00,PPC,LOYALTY,Sports,South,1,2,3,1,202,4,292.72,0.05,14.64,1,1,278.08,148.08,130.0
DEMO_001406,CUST_0129,2025-02-28 13:00:00,Direct,LOYALTY,Beauty,North,0,1,6,0,174,4,235.98,0.0,0.0,0,0,0.0,140.33,0.0
DEMO_001407,CUST_0289,2025-02-28 14:00:00,PPC,RETARGET,Sports,West,0,1,10,1,298,2,105.59,0.1,10.56,1,0,0.0,63.08,0.0
DEMO_001408,CUST_0728,2025-02-28 15:00:00,Organic,LOYALTY,Home,East,1,3,8,1,159,1,88.21,0.0,0.0,0,1,88.21,47.09,41.12
DEMO_001409,CUST_0001,2025-02-28 16:00:00,Email,SUMMER15,Home,South,0,1,5,0,324,1,67.29,0.1,6.73,1,0,0.0,34.35,0.0
DEMO_001410,CUST_0235,2025-02-28 17:00:00,Email,FLASH20,Fashion,East,0,0,4,1,270,1,126.44,0.1,12.64,1,1,113.8,83.35,30.45
DEMO_001411,CUST_0050,2025-02-28 18:00:00,Direct,SUMMER15,Beauty,North,0,0,4,1,369,3,113.4,0.15,17.01,1,1,96.39,55.05,41.34
DEMO_001412,CUST_0467,2025-02-28 19:00:00,PPC,SUMMER15,Fashion,South,0,0,10,1,184,2,110.02,0.0,0.0,0,0,0.0,53.09,0.0
DEMO_001413,CUST_0208,2025-02-28 20:00:00,PPC,LOYALTY,Sports,South,1,3,11,0,210,1,77.24,0.0,0.0,0,0,0.0,45.22,0.0
DEMO_001414,CUST_0659,2025-02-28 21:00:00,PPC,WELCOME10,Sports,South,0,0,4,0,77,2,131.95,0.15,19.79,1,0,0.0,68.74,0.0
DEMO_001415,CUST_0487,2025-02-28 22:00:00,Organic,LOYALTY,Fashion,West,0,0,4,0,126,3,94.46,0.2,18.89,1,1,75.57,53.46,22.11
DEMO_001416,CUST_0652,2025-02-28 23:00:00,Social,FLASH20,Sports,East,0,0,6,0,143,3,90.28,0.1,9.03,1,0,0.0,46.19,0.0
DEMO_001417,CUST_0528,2025-03-01 00:00:00,Direct,SUMMER15,Home,North,0,2,3,0,254,0,120.75,0.0,0.0,0,0,0.0,64.56,0.0
DEMO_001418,CUST_0365,2025-03-01 01:00:00,Email,WELCOME10,Beauty,South,0,0,6,1,357,2,108.31,0.1,10.83,1,0,0.0,58.91,0.0
DEMO_001419,CUST_0717,2025-03-01 02:00:00,Organic,LOYALTY,Home,North,1,1,8,1,136,1,59.04,0.05,2.95,1,0,0.0,34.2,0.0
DEMO_001420,CUST_0396,2025-03-01 03:00:00,Organic,RETARGET,Home,West,1,4,5,0,367,0,78.69,0.0,0.0,0,0,0.0,36.84,0.0
DEMO_001421,CUST_0791,2025-03-01 04:00:00,Organic,LOYALTY,Fashion,South,0,1,6,1,286,0,142.55,0.0,0.0,0,0,0.0,78.32,0.0
DEMO_001422,CUST_0828,2025-03-01 05:00:00,PPC,FLASH20,Home,South,1,0,7,1,317,0,109.78,0.0,0.0,0,0,0.0,66.76,0.0
DEMO_001423,CUST_0490,2025-03-01 06:00:00,PPC,LOYALTY,Sports,South,0,1,8,1,355,0,46.8,0.0,0.0,0,0,0.0,28.69,0.0
DEMO_001424,CUST_0561,2025-03-01 07:00:00,Organic,FLASH20,Fashion,North,0,0,5,0,98,1,153.62,0.0,0.0,0,0,0.0,78.7,0.0
DEMO_001425,CUST_0212,2025-03-01 08:00:00,Organic,SUMMER15,Electronics,West,0,0,5,1,413,2,109.7,0.0,0.0,0,0,0.0,63.08,0.0
DEMO_001426,CUST_0678,2025-03-01 09:00:00,Organic,SUMMER15,Sports,East,0,0,7,0,120,3,69.56,0.2,13.91,1,1,55.65,37.45,18.2
DEMO_001427,CUST_0559,2025-03-01 10:00:00,Organic,SUMMER15,Sports,South,1,1,5,0,169,1,83.01,0.0,0.0,0,1,83.01,38.06,44.95
DEMO_001428,CUST_0751,2025-03-01 11:00:00,Social,RETARGET,Home,South,1,3,5,0,152,1,120.83,0.1,12.08,1,0,0.0,66.37,0.0
DEMO_001429,CUST_0222,2025-03-01 12:00:00,Social,LOYALTY,Home,East,0,0,7,0,536,0,41.52,0.0,0.0,0,0,0.0,25.12,0.0
DEMO_001430,CUST_0656,2025-03-01 13:00:00,PPC,WELCOME10,Beauty,North,0,2,7,0,101,2,135.54,0.0,0.0,0,0,0.0,90.47,0.0
DEMO_001431,CUST_0391,2025-03-01 14:00:00,Social,RETARGET,Fashion,West,1,3,5,0,478,2,174.87,0.0,0.0,0,0,0.0,83.2,0.0
DEMO_001432,CUST_0154,2025-03-01 15:00:00,Direct,WELCOME10,Beauty,East,0,3,5,0,409,1,167.46,0.1,16.75,1,1,150.71,91.82,58.89
DEMO_001433,CUST_0142,2025-03-01 16:00:00,Email,FLASH20,Fashion,North,0,0,2,0,73,0,188.56,0.0,0.0,0,0,0.0,125.67,0.0
DEMO_001434,CUST_0468,2025-03-01 17:00:00,Organic,WELCOME10,Sports,East,1,4,2,0,118,1,78.97,0.15,11.85,1,0,0.0,44.06,0.0
DEMO_001435,CUST_0266,2025-03-01 18:00:00,PPC,SUMMER15,Electronics,West,1,2,4,0,119,2,178.62,0.25,44.66,1,0,0.0,117.1,0.0
DEMO_001436,CUST_0084,2025-03-01 19:00:00,Social,LOYALTY,Sports,North,1,2,2,1,320,2,126.79,0.0,0.0,0,0,0.0,76.95,0.0
DEMO_001437,CUST_0355,2025-03-01 20:00:00,Email,RETARGET,Beauty,East,0,0,10,0,364,1,77.02,0.1,7.7,1,1,69.32,50.0,19.32
DEMO_001438,CUST_0543,2025-03-01 21:00:00,Social,RETARGET,Beauty,East,0,0,3,0,120,2,138.39,0.2,27.68,1,1,110.71,86.41,24.3
DEMO_001439,CUST_0265,2025-03-01 22:00:00,PPC,RETARGET,Sports,West,0,1,3,1,112,3,136.51,0.0,0.0,0,0,0.0,63.7,0.0
DEMO_001440,CUST_0795,2025-03-01 23:00:00,Organic,SUMMER15,Beauty,East,1,3,5,1,320,0,224.36,0.2,44.87,1,0,0.0,140.31,0.0
DEMO_001441,CUST_0649,2025-03-02 00:00:00,Direct,WELCOME10,Home,East,0,0,3,1,245,1,192.24,0.0,0.0,0,0,0.0,92.16,0.0
DEMO_001442,CUST_0427,2025-03-02 01:00:00,PPC,RETARGET,Home,West,0,0,6,1,121,0,82.21,0.0,0.0,0,0,0.0,51.15,0.0
DEMO_001443,CUST_0778,2025-03-02 02:00:00,Direct,RETARGET,Electronics,West,0,2,7,0,249,3,130.75,0.05,6.54,1,0,0.0,71.44,0.0
DEMO_001444,CUST_0360,2025-03-02 03:00:00,Direct,SUMMER15,Beauty,South,1,1,6,0,186,0,130.12,0.0,0.0,0,0,0.0,79.05,0.0
DEMO_001445,CUST_0116,2025-03-02 04:00:00,Direct,WELCOME10,Electronics,East,1,4,8,1,136,0,125.6,0.0,0.0,0,0,0.0,58.27,0.0
DEMO_001446,CUST_0029,2025-03-02 05:00:00,Email,LOYALTY,Beauty,North,1,5,8,1,182,1,97.79,0.0,0.0,0,1,97.79,46.57,51.22
DEMO_001447,CUST_0781,2025-03-02 06:00:00,Social,WELCOME10,Home,West,0,1,8,1,510,0,247.05,0.15,37.06,1,1,209.99,117.23,92.76
DEMO_001448,CUST_0799,2025-03-02 07:00:00,Email,WELCOME10,Sports,West,1,3,5,1,73,1,84.74,0.0,0.0,0,1,84.74,45.45,39.29
DEMO_001449,CUST_0615,2025-03-02 08:00:00,PPC,RETARGET,Sports,South,0,0,1,0,94,2,237.43,0.1,23.74,1,1,213.69,116.11,97.58
DEMO_001450,CUST_0085,2025-03-02 09:00:00,Direct,FLASH20,Sports,East,0,0,7,0,67,1,59.08,0.0,0.0,0,0,0.0,26.69,0.0
DEMO_001451,CUST_0244,2025-03-02 10:00:00,Social,WELCOME10,Home,West,0,1,4,1,205,1,94.48,0.0,0.0,0,1,94.48,61.62,32.86
DEMO_001452,CUST_0034,2025-03-02 11:00:00,Organic,LOYALTY,Sports,North,0,1,4,0,204,1,158.23,0.2,31.65,1,0,0.0,98.56,0.0
DEMO_001453,CUST_0042,2025-03-02 12:00:00,PPC,SUMMER15,Home,East,0,0,2,0,172,0,69.84,0.0,0.0,0,0,0.0,40.56,0.0
DEMO_001454,CUST_0204,2025-03-02 13:00:00,Social,FLASH20,Home,West,1,2,8,0,184,1,80.58,0.2,16.12,1,0,0.0,49.68,0.0
DEMO_001455,CUST_0476,2025-03-02 14:00:00,Social,RETARGET,Sports,West,0,2,4,0,213,1,142.7,0.2,28.54,1,1,114.16,74.14,40.02
DEMO_001456,CUST_0054,2025-03-02 15:00:00,Organic,SUMMER15,Electronics,North,0,1,3,1,181,1,51.53,0.0,0.0,0,0,0.0,31.55,0.0
DEMO_001457,CUST_0820,2025-03-02 16:00:00,Direct,LOYALTY,Fashion,West,1,0,8,1,679,1,184.41,0.0,0.0,0,0,0.0,105.04,0.0
DEMO_001458,CUST_0379,2025-03-02 17:00:00,Email,RETARGET,Sports,West,1,3,5,0,194,2,218.19,0.1,21.82,1,0,0.0,102.64,0.0
DEMO_001459,CUST_0219,2025-03-02 18:00:00,Email,FLASH20,Electronics,North,0,0,7,1,126,4,222.44,0.0,0.0,0,0,0.0,134.1,0.0
DEMO_001460,CUST_0429,2025-03-02 19:00:00,Organic,RETARGET,Electronics,East,1,1,8,1,225,1,129.86,0.1,12.99,1,0,0.0,88.11,0.0
DEMO_001461,CUST_0658,2025-03-02 20:00:00,Direct,FLASH20,Beauty,East,0,1,5,0,271,3,92.53,0.0,0.0,0,0,0.0,47.09,0.0
DEMO_001462,CUST_0260,2025-03-02 21:00:00,PPC,FLASH20,Electronics,West,0,0,1,0,294,2,95.29,0.2,19.06,1,0,0.0,42.98,0.0
DEMO_001463,CUST_0039,2025-03-02 22:00:00,PPC,RETARGET,Fashion,North,1,3,10,1,298,0,127.65,0.0,0.0,0,1,127.65,79.48,48.17
DEMO_001464,CUST_0042,2025-03-02 23:00:00,Email,LOYALTY,Sports,West,1,4,6,0,201,2,118.9,0.0,0.0,0,0,0.0,61.13,0.0
DEMO_001465,CUST_0709,2025-03-03 00:00:00,Direct,RETARGET,Beauty,East,0,0,3,0,98,2,94.53,0.1,9.45,1,0,0.0,51.35,0.0
DEMO_001466,CUST_0092,2025-03-03 01:00:00,Email,LOYALTY,Home,South,0,0,5,0,226,0,228.78,0.0,0.0,0,0,0.0,103.36,0.0
DEMO_001467,CUST_0529,2025-03-03 02:00:00,Organic,LOYALTY,Home,South,0,0,7,1,222,2,100.41,0.1,10.04,1,0,0.0,46.67,0.0
DEMO_001468,CUST_0320,2025-03-03 03:00:00,Direct,SUMMER15,Sports,West,0,5,4,0,116,0,214.17,0.0,0.0,0,0,0.0,131.3,0.0
DEMO_001469,CUST_0647,2025-03-03 04:00:00,Email,SUMMER15,Home,West,1,7,4,0,194,0,117.33,0.0,0.0,0,0,0.0,78.82,0.0
DEMO_001470,CUST_0050,2025-03-03 05:00:00,Organic,RETARGET,Beauty,South,0,0,3,1,354,1,114.1,0.05,5.7,1,0,0.0,66.84,0.0
DEMO_001471,CUST_0747,2025-03-03 06:00:00,Organic,LOYALTY,Fashion,West,1,4,5,1,110,1,141.62,0.1,14.16,1,0,0.0,91.17,0.0
DEMO_001472,CUST_0581,2025-03-03 07:00:00,Social,SUMMER15,Sports,East,0,2,5,0,97,0,140.79,0.0,0.0,0,0,0.0,70.02,0.0
DEMO_001473,CUST_0374,2025-03-03 08:00:00,PPC,SUMMER15,Sports,North,1,1,6,1,330,2,105.1,0.15,15.76,1,0,0.0,48.93,0.0
DEMO_001474,CUST_0172,2025-03-03 09:00:00,PPC,LOYALTY,Home,East,0,0,6,1,133,3,144.62,0.0,0.0,0,1,144.62,76.62,68.0
DEMO_001475,CUST_0813,2025-03-03 10:00:00,Email,WELCOME10,Sports,West,0,0,3,0,352,3,152.84,0.0,0.0,0,0,0.0,76.1,0.0
DEMO_001476,CUST_0251,2025-03-03 11:00:00,Social,WELCOME10,Home,North,0,0,4,0,158,2,236.03,0.0,0.0,0,0,0.0,139.69,0.0
DEMO_001477,CUST_0408,2025-03-03 12:00:00,Social,LOYALTY,Beauty,North,0,0,5,0,246,1,115.83,0.0,0.0,0,0,0.0,77.6,0.0
DEMO_001478,CUST_0328,2025-03-03 13:00:00,Email,SUMMER15,Sports,North,1,1,7,1,324,1,78.93,0.1,7.89,1,1,71.04,39.72,31.32
DEMO_001479,CUST_0192,2025-03-03 14:00:00,PPC,LOYALTY,Beauty,East,1,6,12,1,229,0,82.69,0.0,0.0,0,1,82.69,54.36,28.33
DEMO_001480,CUST_0347,2025-03-03 15:00:00,Direct,FLASH20,Electronics,North,1,4,14,1,419,1,325.57,0.15,48.84,1,0,0.0,186.73,0.0
DEMO_001481,CUST_0126,2025-03-03 16:00:00,Email,RETARGET,Electronics,West,0,1,4,0,198,0,48.14,0.1,4.81,1,0,0.0,22.79,0.0
DEMO_001482,CUST_0001,2025-03-03 17:00:00,PPC,FLASH20,Home,North,1,3,12,1,260,1,65.66,0.0,0.0,0,1,65.66,37.64,28.02
DEMO_001483,CUST_0241,2025-03-03 18:00:00,Organic,RETARGET,Beauty,North,1,3,6,0,72,0,113.49,0.2,22.7,1,1,90.79,63.26,27.53
DEMO_001484,CUST_0093,2025-03-03 19:00:00,PPC,RETARGET,Home,South,1,2,4,0,469,0,85.05,0.1,8.51,1,0,0.0,52.92,0.0
DEMO_001485,CUST_0345,2025-03-03 20:00:00,PPC,SUMMER15,Sports,West,1,2,8,1,355,0,162.14,0.0,0.0,0,1,162.14,100.88,61.26
DEMO_001486,CUST_0718,2025-03-03 21:00:00,Organic,RETARGET,Home,West,1,3,6,0,91,0,155.89,0.0,0.0,0,1,155.89,93.13,62.76
DEMO_001487,CUST_0135,2025-03-03 22:00:00,Email,LOYALTY,Electronics,South,0,0,7,1,123,2,88.18,0.05,4.41,1,0,0.0,53.23,0.0
DEMO_001488,CUST_0001,2025-03-03 23:00:00,Organic,WELCOME10,Sports,East,1,2,4,0,143,0,220.67,0.1,22.07,1,1,198.6,130.12,68.48
DEMO_001489,CUST_0092,2025-03-04 00:00:00,Social,WELCOME10,Electronics,West,0,0,3,1,205,4,68.27,0.1,6.83,1,0,0.0,34.44,0.0
DEMO_001490,CUST_0423,2025-03-04 01:00:00,Organic,SUMMER15,Home,West,0,1,5,0,187,0,80.5,0.05,4.03,1,0,0.0,53.36,0.0
DEMO_001491,CUST_0228,2025-03-04 02:00:00,Email,WELCOME10,Fashion,North,1,3,8,0,356,0,227.6,0.05,11.38,1,0,0.0,113.51,0.0
DEMO_001492,CUST_0407,2025-03-04 03:00:00,Direct,SUMMER15,Beauty,West,0,0,4,1,417,1,62.34,0.1,6.23,1,0,0.0,36.59,0.0
DEMO_001493,CUST_0024,2025-03-04 04:00:00,Email,RETARGET,Beauty,West,0,0,4,0,300,4,131.12,0.2,26.22,1,0,0.0,82.34,0.0
DEMO_001494,CUST_0277,2025-03-04 05:00:00,Social,FLASH20,Beauty,East,0,0,3,0,43,2,227.17,0.2,45.43,1,0,0.0,106.6,0.0
DEMO_001495,CUST_0341,2025-03-04 06:00:00,PPC,WELCOME10,Sports,East,0,0,8,0,432,1,34.83,0.0,0.0,0,0,0.0,19.28,0.0
DEMO_001496,CUST_0359,2025-03-04 07:00:00,Social,FLASH20,Sports,South,1,5,4,0,324,1,96.36,0.0,0.0,0,0,0.0,44.02,0.0
DEMO_001497,CUST_0459,2025-03-04 08:00:00,Email,SUMMER15,Fashion,West,1,3,5,1,309,0,171.81,0.05,8.59,1,1,163.22,86.25,76.97
DEMO_001498,CUST_0650,2025-03-04 09:00:00,Email,RETARGET,Sports,West,0,0,7,0,160,2,99.33,0.15,14.9,1,1,84.43,59.23,25.2
DEMO_001499,CUST_0389,2025-03-04 10:00:00,Organic,WELCOME10,Beauty,East,1,0,9,1,297,1,115.2,0.0,0.0,0,1,115.2,76.04,39.16
DEMO_001500,CUST_0700,2025-03-04 11:00:00,Email,LOYALTY,Sports,East,1,2,7,1,114,1,122.07,0.1,12.21,1,1,109.86,63.47,46.39
DEMO_001501,CUST_0441,2025-03-04 12:00:00,Email,FLASH20,Electronics,South,1,5,8,0,241,1,129.12,0.2,25.82,1,0,0.0,82.9,0.0
DEMO_001502,CUST_0216,2025-03-04 13:00:00,Social,WELCOME10,Beauty,East,0,2,6,1,365,1,78.05,0.0,0.0,0,0,0.0,44.54,0.0
DEMO_001503,CUST_0190,2025-03-04 14:00:00,Social,LOYALTY,Home,North,0,1,4,0,221,2,158.35,0.1,15.84,1,0,0.0,98.97,0.0
DEMO_001504,CUST_0268,2025-03-04 15:00:00,Email,FLASH20,Electronics,West,0,1,7,0,159,1,125.81,0.25,31.45,1,0,0.0,80.06,0.0
DEMO_001505,CUST_0497,2025-03-04 16:00:00,Direct,LOYALTY,Electronics,East,0,2,2,0,375,4,66.97,0.0,0.0,0,0,0.0,39.93,0.0
DEMO_001506,CUST_0201,2025-03-04 17:00:00,Social,LOYALTY,Home,East,1,3,5,1,634,0,90.96,0.15,13.64,1,1,77.32,49.78,27.54
DEMO_001507,CUST_0761,2025-03-04 18:00:00,Direct,LOYALTY,Electronics,North,0,2,5,1,307,2,59.39,0.1,5.94,1,0,0.0,34.7,0.0
DEMO_001508,CUST_0399,2025-03-04 19:00:00,Social,FLASH20,Home,East,1,2,5,0,311,1,123.5,0.15,18.52,1,0,0.0,75.21,0.0
